memberid,coupondate,coupon id,usingflag,usingdate
2692,2021-10-16 09:35,ddotuio0708,0,NULL
3111,2021-10-16 13:45,pro_21102002,0,NULL
3186,2021-10-16 14:12,NA_211020,0,NULL
3186,2021-10-16 14:12,may2021035,0,NULL
3186,2021-10-16 14:12,ddotuio0708,0,NULL
3186,2021-10-16 14:12,ice070880,0,NULL
3112,2021-10-16 14:33,pro_21102002,0,NULL
2621,2021-10-16 19:36,may2021035,0,NULL
2621,2021-10-16 19:36,ddotuio0708,0,NULL
2657,2021-10-17 01:00,ddotuio0708,0,NULL
3151,2021-10-17 05:37,VI_211020,0,NULL
3151,2021-10-17 05:37,may2021035,0,NULL
3151,2021-10-17 05:37,ddotuio0708,0,NULL
3151,2021-10-17 05:37,ice070880,0,NULL
2693,2021-10-17 06:24,ddotuio0708,0,NULL
3113,2021-10-17 10:41,pro_21102002,1,2021-11-03 12:44
3114,2021-10-17 10:47,pro_21102002,0,NULL
3187,2021-10-17 11:01,NA_211020,0,NULL
3187,2021-10-17 11:01,may2021035,0,NULL
3187,2021-10-17 11:01,ddotuio0708,0,NULL
3187,2021-10-17 11:01,ice070880,0,NULL
2622,2021-10-17 16:25,may2021035,0,NULL
2622,2021-10-17 16:25,ddotuio0708,0,NULL
2658,2021-10-17 21:49,ddotuio0708,0,NULL
3152,2021-10-18 02:26,VI_211020,0,NULL
3152,2021-10-18 02:26,may2021035,0,NULL
3152,2021-10-18 02:26,ddotuio0708,0,NULL
3152,2021-10-18 02:26,ice070880,0,NULL
2694,2021-10-18 03:13,ddotuio0708,0,NULL
3188,2021-10-18 07:50,NA_211020,0,NULL
3188,2021-10-18 07:50,may2021035,0,NULL
3188,2021-10-18 07:50,ddotuio0708,0,NULL
3188,2021-10-18 07:50,ice070880,0,NULL
2623,2021-10-18 13:14,may2021035,0,NULL
2623,2021-10-18 13:14,ddotuio0708,0,NULL
2659,2021-10-18 18:38,ddotuio0708,0,NULL
3153,2021-10-18 23:15,VI_211020,0,NULL
3153,2021-10-18 23:15,may2021035,0,NULL
3153,2021-10-18 23:15,ddotuio0708,0,NULL
3153,2021-10-18 23:15,ice070880,0,NULL
2695,2021-10-19 00:02,ddotuio0708,0,NULL
3189,2021-10-19 04:39,NA_211020,0,NULL
3189,2021-10-19 04:39,may2021035,0,NULL
3189,2021-10-19 04:39,ddotuio0708,0,NULL
3189,2021-10-19 04:39,ice070880,0,NULL
2624,2021-10-19 10:03,may2021035,0,NULL
2624,2021-10-19 10:03,ddotuio0708,0,NULL
2660,2021-10-19 15:27,ddotuio0708,0,NULL
3154,2021-10-19 20:04,VI_211020,0,NULL
3154,2021-10-19 20:04,may2021035,0,NULL
3154,2021-10-19 20:04,ddotuio0708,0,NULL
3154,2021-10-19 20:04,ice070880,0,NULL
2696,2021-10-19 20:51,ddotuio0708,0,NULL
3190,2021-10-20 01:28,NA_211020,0,NULL
3190,2021-10-20 01:28,may2021035,0,NULL
3190,2021-10-20 01:28,ddotuio0708,0,NULL
3190,2021-10-20 01:28,ice070880,0,NULL
2625,2021-10-20 06:52,may2021035,0,NULL
2625,2021-10-20 06:52,ddotuio0708,0,NULL
2661,2021-10-20 12:16,ddotuio0708,0,NULL
3155,2021-10-20 16:53,VI_211020,0,NULL
3155,2021-10-20 16:53,may2021035,0,NULL
3155,2021-10-20 16:53,ddotuio0708,0,NULL
3155,2021-10-20 16:53,ice070880,0,NULL
2697,2021-10-20 17:40,ddotuio0708,0,NULL
3191,2021-10-20 22:17,NA_211020,0,NULL
3191,2021-10-20 22:17,may2021035,0,NULL
3191,2021-10-20 22:17,ddotuio0708,0,NULL
3191,2021-10-20 22:17,ice070880,0,NULL
2626,2021-10-21 03:41,ddotuio0708,0,NULL
2662,2021-10-21 09:05,ddotuio0708,0,NULL
3156,2021-10-21 13:42,VI_211020,0,NULL
3156,2021-10-21 13:42,may2021035,0,NULL
3156,2021-10-21 13:42,ddotuio0708,0,NULL
3156,2021-10-21 13:42,ice070880,0,NULL
2698,2021-10-21 14:29,ddotuio0708,0,NULL
3192,2021-10-21 19:06,NA_211020,0,NULL
3192,2021-10-21 19:06,may2021035,0,NULL
3192,2021-10-21 19:06,ddotuio0708,0,NULL
3192,2021-10-21 19:06,ice070880,0,NULL
2627,2021-10-22 00:30,ddotuio0708,0,NULL
2663,2021-10-22 05:54,ddotuio0708,0,NULL
3157,2021-10-22 10:31,VI_211020,0,NULL
3157,2021-10-22 10:31,may2021035,0,NULL
3157,2021-10-22 10:31,ddotuio0708,0,NULL
3157,2021-10-22 10:31,ice070880,0,NULL
3193,2021-10-22 15:55,NA_211020,0,NULL
3193,2021-10-22 15:55,may2021035,0,NULL
3193,2021-10-22 15:55,ddotuio0708,0,NULL
3193,2021-10-22 15:55,ice070880,0,NULL
2628,2021-10-22 21:19,ddotuio0708,0,NULL
2664,2021-10-23 02:43,ddotuio0708,0,NULL
3158,2021-10-23 07:20,VI_211020,0,NULL
3158,2021-10-23 07:20,may2021035,0,NULL
3158,2021-10-23 07:20,ddotuio0708,0,NULL
3158,2021-10-23 07:20,ice070880,0,NULL
3119,2021-10-23 10:09,pro_21102002,1,2021-11-03 15:18
3120,2021-10-23 10:11,pro_21102002,0,NULL
3121,2021-10-23 10:19,pro_21102002,0,NULL
3116,2021-10-23 10:47,pro_21102002,1,2021-11-02 18:14
3115,2021-10-23 10:54,pro_21102002,0,NULL
3194,2021-10-23 12:44,NA_211020,0,NULL
3194,2021-10-23 12:44,may2021035,0,NULL
3194,2021-10-23 12:44,ddotuio0708,1,2021-11-01 12:44
3194,2021-10-23 12:44,ice070880,0,2021-11-03 18:08
2629,2021-10-23 18:08,ddotuio0708,1,2021-11-02 12:44
2665,2021-10-23 23:32,ddotuio0708,1,2021-11-01 18:08
3159,2021-10-24 04:09,VI_211020,0,NULL
3159,2021-10-24 04:09,may2021035,0,NULL
3159,2021-10-24 04:09,ddotuio0708,0,NULL
3159,2021-10-24 04:09,ice070880,0,NULL
3195,2021-10-24 09:33,NA_211020,0,NULL
3195,2021-10-24 09:33,may2021035,0,NULL
3195,2021-10-24 09:33,ddotuio0708,0,NULL
3195,2021-10-24 09:33,ice070880,0,NULL
3118,2021-10-24 10:09,pro_21102002,1,2021-11-04 16:19
3117,2021-10-24 10:54,pro_21102002,0,NULL
2630,2021-10-24 14:57,ddotuio0708,0,NULL
3124,2021-10-24 19:34,pro_21102002,0,NULL
3124,2021-10-24 19:34,may2021035,0,NULL
3124,2021-10-24 19:34,ddotuio0708,0,NULL
2666,2021-10-24 20:21,ddotuio0708,0,NULL
3160,2021-10-25 00:58,VI_211020,0,NULL
3160,2021-10-25 00:58,may2021035,0,NULL
3160,2021-10-25 00:58,ddotuio0708,0,NULL
3160,2021-10-25 00:58,ice070880,0,NULL
3196,2021-10-25 06:22,NA_211020,0,NULL
3196,2021-10-25 06:22,may2021035,0,NULL
3196,2021-10-25 06:22,ddotuio0708,0,NULL
3196,2021-10-25 06:22,ice070880,0,NULL
2631,2021-10-25 11:46,ddotuio0708,0,NULL
3125,2021-10-25 16:23,pro_21102002,0,NULL
3125,2021-10-25 16:23,may2021035,0,NULL
3125,2021-10-25 16:23,ddotuio0708,0,NULL
2667,2021-10-25 17:10,ddotuio0708,0,NULL
3161,2021-10-25 21:47,VI_211020,0,NULL
3161,2021-10-25 21:47,may2021035,0,NULL
3161,2021-10-25 21:47,ddotuio0708,0,NULL
3161,2021-10-25 21:47,ice070880,0,NULL
3197,2021-10-26 03:11,NA_211020,0,NULL
3197,2021-10-26 03:11,may2021035,0,NULL
3197,2021-10-26 03:11,ddotuio0708,0,NULL
3197,2021-10-26 03:11,ice070880,0,NULL
2632,2021-10-26 08:35,ddotuio0708,0,NULL
3126,2021-10-26 13:12,pro_21102002,0,NULL
3126,2021-10-26 13:12,may2021035,0,NULL
3126,2021-10-26 13:12,ddotuio0708,1,2021-11-02 13:12
2668,2021-10-26 13:59,ddotuio0708,1,2021-11-03 13:59
3162,2021-10-26 18:36,VI_211020,0,NULL
3162,2021-10-26 18:36,may2021035,0,NULL
3162,2021-10-26 18:36,ddotuio0708,0,NULL
3162,2021-10-26 18:36,ice070880,0,NULL
3198,2021-10-27 00:00,NW_211013,0,NULL
3198,2021-10-27 00:00,may2021035,0,NULL
3198,2021-10-27 00:00,ddotuio0708,0,NULL
3198,2021-10-27 00:00,ice070880,0,NULL
2633,2021-10-27 05:24,ddotuio0708,0,NULL
3127,2021-10-27 10:01,pro_21102003,0,NULL
3127,2021-10-27 10:01,may2021035,0,NULL
3127,2021-10-27 10:01,ddotuio0708,1,2021-11-04 10:01
2669,2021-10-27 10:48,ddotuio0708,1,2021-11-05 10:48
3163,2021-10-27 15:25,VI_211020,0,NULL
3163,2021-10-27 15:25,may2021035,0,NULL
3163,2021-10-27 15:25,ddotuio0708,0,NULL
3163,2021-10-27 15:25,ice070880,0,NULL
3199,2021-10-27 20:49,NW_211013,0,NULL
3199,2021-10-27 20:49,may2021035,0,NULL
3199,2021-10-27 20:49,ddotuio0708,0,NULL
3199,2021-10-27 20:49,ice070880,0,NULL
2634,2021-10-28 02:13,ddotuio0708,0,NULL
3128,2021-10-28 06:50,pro_21102003,0,NULL
3128,2021-10-28 06:50,may2021035,0,NULL
3128,2021-10-28 06:50,ddotuio0708,0,NULL
2670,2021-10-28 07:37,ddotuio0708,0,NULL
3164,2021-10-28 12:14,VI_211020,0,NULL
3164,2021-10-28 12:14,may2021035,0,NULL
3164,2021-10-28 12:14,ddotuio0708,0,NULL
3164,2021-10-28 12:14,ice070880,0,NULL
3200,2021-10-28 17:38,NW_211013,0,NULL
3200,2021-10-28 17:38,may2021035,0,NULL
3200,2021-10-28 17:38,ddotuio0708,0,NULL
3200,2021-10-28 17:38,ice070880,0,NULL
2635,2021-10-28 23:02,ddotuio0708,0,NULL
3129,2021-10-29 03:39,pro_21102003,0,NULL
3129,2021-10-29 03:39,may2021035,0,NULL
3129,2021-10-29 03:39,ddotuio0708,0,NULL
2671,2021-10-29 04:26,ddotuio0708,0,NULL
3165,2021-10-29 09:03,VI_211020,0,NULL
3165,2021-10-29 09:03,may2021035,0,NULL
3165,2021-10-29 09:03,ddotuio0708,0,NULL
3165,2021-10-29 09:03,ice070880,0,NULL
3201,2021-10-29 14:27,NW_211013,0,NULL
3201,2021-10-29 14:27,may2021035,0,NULL
3201,2021-10-29 14:27,ddotuio0708,0,NULL
3201,2021-10-29 14:27,ice070880,0,NULL
2636,2021-10-29 19:51,ddotuio0708,0,NULL
3130,2021-10-30 00:28,pro_21102003,0,NULL
3130,2021-10-30 00:28,may2021035,0,NULL
3130,2021-10-30 00:28,ddotuio0708,0,NULL
2672,2021-10-30 01:15,ddotuio0708,0,NULL
3166,2021-10-30 05:52,VI_211020,0,NULL
3166,2021-10-30 05:52,may2021035,0,NULL
3166,2021-10-30 05:52,ddotuio0708,0,NULL
3166,2021-10-30 05:52,ice070880,0,NULL
3122,2021-10-30 10:49,pro_21102002,0,NULL
3202,2021-10-30 11:16,NW_211013,0,NULL
3202,2021-10-30 11:16,may2021035,0,NULL
3202,2021-10-30 11:16,ddotuio0708,0,NULL
3202,2021-10-30 11:16,ice070880,0,NULL
3123,2021-10-30 11:43,pro_21102002,0,NULL
2637,2021-10-30 16:40,ddotuio0708,0,NULL
3131,2021-10-30 21:17,pro_21102003,0,NULL
3131,2021-10-30 21:17,may2021035,0,NULL
3131,2021-10-30 21:17,ddotuio0708,0,NULL
2673,2021-10-30 22:04,ddotuio0708,0,NULL
3167,2021-10-31 02:41,VI_211020,0,NULL
3167,2021-10-31 02:41,may2021035,0,NULL
3167,2021-10-31 02:41,ddotuio0708,0,NULL
3167,2021-10-31 02:41,ice070880,0,NULL
3203,2021-10-31 08:05,NW_211013,0,NULL
3203,2021-10-31 08:05,may2021035,0,NULL
3203,2021-10-31 08:05,ddotuio0708,0,NULL
3203,2021-10-31 08:05,ice070880,0,NULL
2638,2021-10-31 13:29,ddotuio0708,0,NULL
3132,2021-10-31 18:06,pro_21102003,0,NULL
3132,2021-10-31 18:06,may2021035,0,NULL
3132,2021-10-31 18:06,ddotuio0708,0,NULL
2674,2021-10-31 18:53,ddotuio0708,0,NULL
3168,2021-10-31 23:30,VI_211020,0,NULL
3168,2021-10-31 23:30,may2021035,0,NULL
3168,2021-10-31 23:30,ddotuio0708,0,NULL
3168,2021-10-31 23:30,ice070880,0,NULL
3204,2021-11-01 04:54,NW_211013,0,NULL
3205,2021-11-02 01:43,NW_211013,0,NULL
3206,2021-11-02 22:32,NW_211013,0,NULL
3207,2021-11-03 19:21,NW_211013,0,NULL
3208,2021-11-04 16:10,NW_211013,0,NULL
3209,2021-11-05 12:59,NW_211013,0,NULL
3210,2021-11-06 09:48,NW_211013,0,NULL
3211,2021-11-07 06:37,NW_211013,0,NULL
2611,2021-11-08 03:26,NW_211013,0,NULL
2612,2021-11-09 00:15,NW_211013,0,NULL
2613,2021-11-09 21:04,NW_211013,0,NULL
2614,2021-11-10 17:53,NW_211013,0,NULL
2615,2021-11-11 14:42,NW_211013,0,NULL
2616,2021-11-12 11:31,NW_211013,0,NULL
2617,2021-11-13 08:20,NW_211013,0,NULL
2618,2021-11-14 05:09,NW_211013,0,NULL
2619,2021-11-15 01:58,NW_211013,0,NULL
2620,2021-11-15 22:47,NW_211013,0,NULL
2621,2021-11-16 19:36,NW_211013,0,NULL
2622,2021-11-17 16:25,NW_211013,0,NULL
2623,2021-11-18 13:14,NW_211013,0,NULL
3063,2021-11-01 04:33,pro_21102001,0,NULL
3061,2021-11-01 10:55,pro_21102001,0,NULL
3064,2021-11-01 10:55,pro_21102001,0,NULL
3071,2021-11-01 12:38,pro_21102001,0,NULL
3075,2021-11-01 12:38,pro_21102002,0,NULL
3079,2021-11-01 12:38,pro_21102002,0,NULL
3083,2021-11-01 12:38,pro_21102003,0,NULL
3087,2021-11-01 12:38,pro_21102003,0,NULL
3091,2021-11-01 12:38,pro_21102003,0,NULL
3095,2021-11-01 12:38,VI_211020,0,NULL
3099,2021-11-01 12:38,NA_211020,0,NULL
3103,2021-11-01 12:38,NA_211020,0,NULL
3107,2021-11-01 12:38,NW_211013,0,NULL
3111,2021-11-01 12:38,NW_211013,0,NULL
3075,2021-11-01 12:38,may2021035,0,NULL
3079,2021-11-01 12:38,may2021035,0,NULL
3083,2021-11-01 12:38,may2021035,0,NULL
3087,2021-11-01 12:38,may2021035,0,NULL
3091,2021-11-01 12:38,ddotuio0708,1,2021-11-01 12:38
3095,2021-11-01 12:38,ddotuio0708,1,2021-11-01 12:38
3099,2021-11-01 12:38,ddotuio0708,1,2021-11-01 12:38
3099,2021-11-01 12:38,ice070880,0,NULL
3103,2021-11-01 12:38,ice070880,0,NULL
3062,2021-11-02 07:44,pro_21102001,0,NULL
3072,2021-11-02 09:27,pro_21102001,0,NULL
3076,2021-11-02 09:27,pro_21102002,0,NULL
3080,2021-11-02 09:27,pro_21102002,0,NULL
3084,2021-11-02 09:27,pro_21102003,0,NULL
3088,2021-11-02 09:27,pro_21102003,0,NULL
3092,2021-11-02 09:27,VI_211020,0,NULL
3096,2021-11-02 09:27,VI_211020,0,NULL
3100,2021-11-02 09:27,NA_211020,0,NULL
3104,2021-11-02 09:27,NA_211020,0,NULL
3108,2021-11-02 09:27,NW_211013,0,NULL
3112,2021-11-02 09:27,NW_211013,0,NULL
3076,2021-11-02 09:27,may2021035,0,NULL
3080,2021-11-02 09:27,may2021035,0,NULL
3084,2021-11-02 09:27,may2021035,0,NULL
3088,2021-11-02 09:27,may2021035,0,NULL
3092,2021-11-02 09:27,ddotuio0708,0,NULL
3096,2021-11-02 09:27,ddotuio0708,0,NULL
3100,2021-11-02 09:27,ddotuio0708,0,NULL
3100,2021-11-02 09:27,ice070880,0,NULL
3104,2021-11-02 09:27,ice070880,0,NULL
3073,2021-11-03 06:16,pro_21102001,0,NULL
3077,2021-11-03 06:16,pro_21102002,0,NULL
3081,2021-11-03 06:16,pro_21102002,0,NULL
3085,2021-11-03 06:16,pro_21102003,0,NULL
3089,2021-11-03 06:16,pro_21102003,0,NULL
3093,2021-11-03 06:16,VI_211020,0,NULL
3097,2021-11-03 06:16,VI_211020,0,NULL
3101,2021-11-03 06:16,NA_211020,0,NULL
3105,2021-11-03 06:16,NA_211020,0,NULL
3109,2021-11-03 06:16,NW_211013,0,NULL
3113,2021-11-03 06:16,NW_211013,0,NULL
3077,2021-11-03 06:16,may2021035,0,NULL
3081,2021-11-03 06:16,may2021035,0,NULL
3085,2021-11-03 06:16,may2021035,0,NULL
3089,2021-11-03 06:16,may2021035,0,NULL
3093,2021-11-03 06:16,ddotuio0708,0,NULL
3097,2021-11-03 06:16,ddotuio0708,0,NULL
3101,2021-11-03 06:16,ddotuio0708,0,NULL
3097,2021-11-03 06:16,ice070880,0,NULL
3101,2021-11-03 06:16,ice070880,0,NULL
3105,2021-11-03 06:16,ice070880,0,NULL
3065,2021-11-03 07:44,pro_21102001,0,NULL
3074,2021-11-04 03:05,pro_21102002,0,NULL
3078,2021-11-04 03:05,pro_21102002,0,NULL
3082,2021-11-04 03:05,pro_21102002,0,NULL
3086,2021-11-04 03:05,pro_21102003,0,NULL
3090,2021-11-04 03:05,pro_21102003,0,NULL
3094,2021-11-04 03:05,VI_211020,0,NULL
3098,2021-11-04 03:05,VI_211020,0,NULL
3102,2021-11-04 03:05,NA_211020,0,NULL
3106,2021-11-04 03:05,NA_211020,0,NULL
3110,2021-11-04 03:05,NW_211013,0,NULL
3114,2021-11-04 03:05,NW_211013,0,NULL
3078,2021-11-04 03:05,may2021035,0,NULL
3082,2021-11-04 03:05,may2021035,0,NULL
3086,2021-11-04 03:05,may2021035,0,NULL
3090,2021-11-04 03:05,may2021035,0,NULL
3094,2021-11-04 03:05,ddotuio0708,0,NULL
3098,2021-11-04 03:05,ddotuio0708,0,NULL
3098,2021-11-04 03:05,ice070880,0,NULL
3102,2021-11-04 03:05,ice070880,0,NULL
3066,2021-11-04 04:33,pro_21102001,0,NULL
3067,2021-11-05 01:22,pro_21102001,0,NULL
3068,2021-11-05 22:11,pro_21102001,0,NULL
3069,2021-11-06 19:00,pro_21102001,0,NULL
3070,2021-11-07 15:49,pro_21102001,0,NULL
